Plate,Block,House,Room,Level_ft,Time_Cat,Feature,Type,Text,N1,Class,x,y,Class_new,Path,,,,,,,,,,,,
059-013-X,7,2,88,-7.1,Late III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13726856032412,27.32683601680181,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_2/Room_88/059-013-x.png,,,,,,,,,,,,
059-014-X,7,2,88,-7.1,Late III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13726856032412,27.32683601680181,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_2/Room_88/059-014-x.png,,,,,,,,,,,,
059-015-X,7,2,88,-7.1,Late III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13726856032412,27.32683601680181,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_2/Room_88/059-015-x.png,,,,,,,,,,,,
059-022-X,9,6,79,-6.9,Late II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13691437157924,27.326887650571138,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_6/Room_79/059-022-x.png,,,,,,,,,,,,
059-023-X,9,6,79,-6.9,Late II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13691437157924,27.326887650571138,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_6/Room_79/059-023-x.png,,,,,,,,,,,,
059-024-X,9,6,39,-7.6,Late III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13691437157924,27.326887650571138,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_6/Room_39/059-024-x.png,,,,,,,,,,,,
059-025-X,9,6,39,-7.6,Late III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13691437157924,27.326887650571138,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_6/Room_39/059-025-x.png,,,,,,,,,,,,
059-031-X,9,0,,-3.9,Late Ib,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13713331005422,27.326970543563384,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_0/Room_0/059-031-x.png,,,,,,,,,,,,
059-032-X,7,0,,-5.4,Late II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.1373688,27.32672573,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_0/Room_0/059-032-x.png,,,,,,,,,,,,
060-001-X,7,3,40,-12.1,Intermediate I,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13738268,27.32681575,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_40/060-001-x.png,,,,,,,,,,,,
060-004-X,7,9,30,-15.2,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13711358892812,27.32680866020456,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_9/Room_30/060-004-x.png,,,,,,,,,,,,
060-007-X,10,4,75,-23.9,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13657194616044,27.32668986116248,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_4/Room_75/060-007-x.png,,,,,,,,,,,,
060-010-X,7,3,52,-19.4,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13738268,27.32681575,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_52/060-010-x.png,,,,,,,,,,,,
060-012-X,10,3,26,-13.9,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13672757,27.32667561489865,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_3/Room_26/060-012-x.png,,,,,,,,,,,,
060-013-X,4,0,7,-16.8,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_7/060-013-x.png,,,,,,,,,,,,
060-015-X,7,3,44,-12.3,Intermediate I,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13738268,27.32681575,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_44/060-015-x.png,,,,,,,,,,,,
060-019-X,7,3,44,-16.1,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13738268,27.32681575,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_44/060-019-x.png,,,,,,,,,,,,
060-024-X,7,5,78,-13.7,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748123,27.32672203,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_5/Room_78/060-024-x.png,,,,,,,,,,,,
060-025-X,9,6,32,-19.4,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13691437157924,27.326887650571138,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_6/Room_32/060-025-x.png,,,,,,,,,,,,
060-026-X,10,1,4,-21.1,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13695734039524,27.326673394270657,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_1/Room_4/060-026-x.png,,,,,,,,,,,,
060-027-X,4,0,5,-20.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_5/060-027-x.png,,,,,,,,,,,,
060-028-X,9,6,32,-19.4,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13691437157924,27.326887650571138,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_6/Room_32/060-028-x.png,,,,,,,,,,,,
060-029-X,7,1,12,-25.4,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13715852,27.32673193853581,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_12/060-029-x.png,,,,,,,,,,,,
060-035-X,7,4,72,-15.1,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13749372,27.32680897,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_4/Room_72/060-035-x.png,,,,,,,,,,,,
060-041-X,7,8,16,-24,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13728907,27.326731644637857,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_8/Room_16/060-041-x.png,,,,,,,,,,,,
060-042-X,4,0,16,-19.5,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_16/060-042-x.png,,,,,,,,,,,,
060-043-X,9,7,17,-14.4,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13684339292682,27.32681827002492,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_7/Room_17/060-043-x.png,,,,,,,,,,,,
060-044-X,7,3,52,-14.2,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13738268,27.32681575,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_52/060-044-x.png,,,,,,,,,,,,
060-047-X,9,6,78,-18.5,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13691437157924,27.326887650571138,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_6/Room_78/060-047-x.png,,,,,,,,,,,,
060-049-X,10,3,26,-15,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13672757,27.32667561489865,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_3/Room_26/060-049-x.png,,,,,,,,,,,,
060-052-X,4,0,15,-20.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_15/060-052-x.png,,,,,,,,,,,,
060-054-X,9,6,,-16.1,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13691437157924,27.326887650571138,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_6/Room_0/060-054-x.png,,,,,,,,,,,,
060-055-X,4,0,5,-19.6,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_5/060-055-x.png,,,,,,,,,,,,
060-061-X,7,6,59,-19.7,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13745472335695,27.326652368157955,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_6/Room_59/060-061-x.png,,,,,,,,,,,,
060-063-X,7,5,68,-17.1,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748123,27.32672203,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_5/Room_68/060-063-x.png,,,,,,,,,,,,
060-065-X,4,0,6,-17.9,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_6/060-065-x.png,,,,,,,,,,,,
061-003-X,10,2,26,-21.6,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13696757020749,27.326793023227424,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_2/Room_26/061-003-x.png,,,,,,,,,,,,
061-005-X,10,2,26,-13.9,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13696757020749,27.326793023227424,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_2/Room_26/061-005-x.png,,,,,,,,,,,,
061-008-X,4,0,15,-20.4,[check data],Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_15/061-008-x.png,,,,,,,,,,,,
061-013-X,4,0,16,-17.6,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_16/061-013-x.png,,,,,,,,,,,,
061-014-X,7,5,78,-13.7,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748123,27.32672203,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_5/Room_78/061-014-x.png,,,,,,,,,,,,
061-018-X,7,3,52,-14.9,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13738268,27.32681575,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_52/061-018-x.png,,,,,,,,,,,,
061-019-X,4,0,,-12,Intermediate I,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_0/061-019-x.png,,,,,,,,,,,,
061-021-X,7,8,20,-14.6,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13728907,27.326731644637857,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_8/Room_20/061-021-x.png,,,,,,,,,,,,
061-023-X,7,5,68,-17.1,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748123,27.32672203,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_5/Room_68/061-023-x.png,,,,,,,,,,,,
061-027-X,9,3,35,-15.9,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13723189893246,27.326929151802386,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_3/Room_35/061-027-x.png,,,,,,,,,,,,
061-030-X,7,1,19,-13.5,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13715852,27.32673193853581,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_19/061-030-x.png,,,,,,,,,,,,
061-031-X,7,8,16,-23.9,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13728907,27.326731644637857,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_8/Room_16/061-031-x.png,,,,,,,,,,,,
061-037-A,7,8,21,-21.9,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13728907,27.326731644637857,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_8/Room_21/061-037-a.png,,,,,,,,,,,,
061-038-X,7,3,44,-16.1,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13738268,27.32681575,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_44/061-038-x.png,,,,,,,,,,,,
061-039-X,7,3,39,-14.3,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13738268,27.32681575,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_39/061-039-x.png,,,,,,,,,,,,
061-041-X,7,3,44,-19.8,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13738268,27.32681575,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_44/061-041-x.png,,,,,,,,,,,,
061-043-X,7,3,52,-16.7,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13738268,27.32681575,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_3/Room_52/061-043-x.png,,,,,,,,,,,,
061-047-X,9,8,15,-15.4,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13686443,27.32711984250432,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_8/Room_15/061-047-x.png,,,,,,,,,,,,
061-049-X,7,1,19,-20.5,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13715852,27.32673193853581,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_19/061-049-x.png,,,,,,,,,,,,
061-051-X,7,4,72,-15.1,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13749372,27.32680897,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_4/Room_72/061-051-x.png,,,,,,,,,,,,
061-056-X,10,1,4,-21.1,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13695734039524,27.326673394270657,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_1/Room_4/061-056-x.png,,,,,,,,,,,,
061-058-X,7,4,72,-14.6,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13749372,27.32680897,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_4/Room_72/061-058-x.png,,,,,,,,,,,,
061-061-X,4,0,8,-18.3,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_8/061-061-x.png,,,,,,,,,,,,
061-063-X,7,1,18,-13.4,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13715852,27.32673193853581,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_18/061-063-x.png,,,,,,,,,,,,
061-064-X,7,1,3,-32.1,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13715852,27.32673193853581,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_3/061-064-x.png,,,,,,,,,,,,
061-066-X,7,5,78,-20.9,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748123,27.32672203,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_5/Room_78/061-066-x.png,,,,,,,,,,,,
061-069-X,10,4,84,-12.5,Intermediate I,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13657194616044,27.32668986116248,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_4/Room_84/061-069-x.png,,,,,,,,,,,,
061-073-X,4,0,16,-19.4,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_16/061-073-x.png,,,,,,,,,,,,
061-074-X,7,1,14,-13.4,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13715852,27.32673193853581,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_14/061-074-x.png,,,,,,,,,,,,
061-075-X,7,8,16,-18.7,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13728907,27.326731644637857,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_8/Room_16/061-075-x.png,,,,,,,,,,,,
061-076-X,7,6,59,-19.7,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13745472335695,27.326652368157955,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_6/Room_59/061-076-x.png,,,,,,,,,,,,
061-078-X,7,1,19,-12,Intermediate I,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13715852,27.32673193853581,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_19/061-078-x.png,,,,,,,,,,,,
062-001-X,7,1,9,-21.7,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13715852,27.32673193853581,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_9/062-001-x.png,,,,,,,,,,,,
062-006-X,4,0,78,-19.3,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_78/062-006-x.png,,,,,,,,,,,,
062-012-X,10,2,24,-17.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13696757020749,27.326793023227424,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_2/Room_24/062-012-x.png,,,,,,,,,,,,
062-014-X,9,7,17,-14.5,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13684339292682,27.32681827002492,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_7/Room_17/062-014-x.png,,,,,,,,,,,,
062-016-X,7,9,30,-15.2,Intermediate II,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13711358892812,27.32680866020456,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_9/Room_30/062-016-x.png,,,,,,,,,,,,
062-017-X,7,1,14,-25.4,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13715852,27.32673193853581,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_14/062-017-x.png,,,,,,,,,,,,
062-018-X,4,0,8,-18.3,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_8/062-018-x.png,,,,,,,,,,,,
062-020-X,10,1,5,-17.8,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13695734039524,27.326673394270657,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_1/Room_5/062-020-x.png,,,,,,,,,,,,
062-021-X,7,1,9,-21.5,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13715852,27.32673193853581,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_9/062-021-x.png,,,,,,,,,,,,
062-022-X,10,2,24,-17.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13696757020749,27.326793023227424,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_2/Room_24/062-022-x.png,,,,,,,,,,,,
062-029-X,10,3,63,-18.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13672757,27.32667561489865,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_10/House_3/Room_63/062-029-x.png,,,,,,,,,,,,
062-030-X,9,6,36,-19,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13691437157924,27.326887650571138,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_6/Room_36/062-030-x.png,,,,,,,,,,,,
062-032-X,9,7,48,-20.1,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13684339292682,27.32681827002492,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_9/House_7/Room_48/062-032-x.png,,,,,,,,,,,,
062-038-X,4,0,14,-20.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_14/062-038-x.png,,,,,,,,,,,,
062-042-X,7,1,3,-33.3,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13715852,27.32673193853581,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_1/Room_3/062-042-x.png,,,,,,,,,,,,
062-044-X,4,0,9,-18.4,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748153678563,27.32657154220549,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_4/House_0/Room_9/062-044-x.png,,,,,,,,,,,,
062-045-X,7,5,53,-19.5,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,68.13748123,27.32672203,Feeding / holding,https://raw.githubusercontent.com/LIAVH-MLab/mohenjo-daro/refs/heads/master//Block_7/House_5/Room_53/062-045-x.png,,,,,,,,,,,,
